enrollment_id,student_id,program_id,year
7462,3462,1,2018
7463,3463,1,FY2022
7464,3464,1,2020
7465,3465,1,2023
7466,3466,1,2024
7467,3467,1,2020
7468,3468,1,2020
7469,3469,2,2018
7470,3470,1,2024
7471,3471,2,2019
7472,3472,1,2023
7473,3473,2,20-21
7474,3474,1,20-21
7475,3475,1,2018
7476,3476,1,FY2022
7477,3477,1,2021
7478,3478,2,2021
7479,3479,1,20-21
7480,3480,1,2018
7481,3481,1,2021
7482,3482,2,2020
7483,3483,1,2020
7484,3484,2,2020
7485,3485,2,20-21
7486,3486,1,2018
7487,3487,2,2023
7488,3488,2,2023
7489,3489,1,2021
7490,3490,1,2023
7491,3491,1,2018
7492,3492,2,FY2022
7493,3493,2,2019
7494,3494,2,FY2022
7495,3495,2,2019
7496,3496,1,2018
7497,3497,2,2021
7498,3498,1,2021
7499,3499,2,FY2022
7500,3500,1,FY2022
7501,3501,1,2020
7502,3502,1,2021
7503,3503,2,2023
7504,3504,2,20-21
7505,3505,2,FY2022
7506,3506,2,2020
7507,3507,1,2023
7508,3508,2,2021
7509,3509,1,2023
7510,3510,2,2021
7511,3511,1,2023
7512,3512,1,2018
7513,3513,2,2023
7514,3514,1,2023
7515,3515,2,2019
7516,3516,1,2018
7517,3517,2,2023
7518,3518,2,2023
7519,3519,1,2019
7520,3520,1,2021
7521,3521,2,2024
7522,3522,1,20-21
7523,3523,2,2023
7524,3524,2,2020
7525,3525,1,2018
7526,3526,2,FY2022
7527,3527,1,2019
7528,3528,2,FY2022
7529,3529,2,FY2022
7530,3530,1,2020
7531,3531,2,20-21
7532,3532,2,20-21
7533,3533,2,20-21
7534,3534,2,2020
7535,3535,2,2019
7536,3536,2,2024
7537,3537,1,2019
7538,3538,1,2024
7539,3539,1,2019
7540,3540,2,20-21
7541,3541,2,FY2022
7542,3542,2,20-21
7543,3543,1,2021
7544,3544,1,20-21
7545,3545,1,2019
7546,3546,1,2019
7547,3547,2,2019
7548,3548,2,2024
7549,3549,2,2019
7550,3550,2,2018
7551,3551,2,2024
7552,3552,1,2021
7553,3553,1,20-21
7554,3554,2,2021
7555,3555,2,20-21
7556,3556,2,2018
7557,3557,1,2021
7558,3558,1,FY2022
7559,3559,2,FY2022
7560,3560,2,20-21
7561,3561,2,20-21
7562,3562,2,2020
7563,3563,1,20-21
7564,3564,2,2019
7565,3565,1,2023
7566,3566,2,2021
7567,3567,1,2018
7568,3568,2,2020
7569,3569,1,FY2022
7570,3570,2,2023
7571,3571,1,2023
7572,3572,1,2023
7573,3573,1,2021
7574,3574,1,2019
7575,3575,2,FY2022
7576,3576,2,2023
7577,3577,2,2021
7578,3578,1,FY2022
7579,3579,1,20-21
7580,3580,1,2021
7581,3581,1,2021
7582,3582,1,FY2022
7583,3583,1,2018
7584,3584,2,2020
7585,3585,2,2020
7586,3586,2,2019
7587,3587,1,2021
7588,3588,1,2024
7589,3589,2,2019
7590,3590,2,2020
7591,3591,2,2023
7592,3592,2,2019
7593,3593,2,2023
7594,3594,2,FY2022
7595,3595,1,2023
7596,3596,1,20-21
7597,3597,2,FY2022
7598,3598,1,2019
7599,3599,2,2020
7600,3600,1,2018
7601,3601,1,FY2022
7602,3602,1,2023
7603,3603,1,FY2022
7604,3604,1,2023
7605,3605,1,2019
7606,3606,2,2018
7607,3607,2,2024
7608,3608,1,2019
7609,3609,1,FY2022
7610,3610,1,2019
7611,3611,1,2019
7612,3612,1,FY2022
7613,3613,1,2020
7614,3614,2,2024
7615,3615,2,2018
7616,3616,2,20-21
7617,3617,1,20-21
7618,3618,1,20-21
7619,3619,2,2018
7620,3620,2,2023
7621,3621,1,2024
7622,3622,1,2018
7623,3623,1,2020
7624,3624,1,2024
7625,3625,2,20-21
7626,3626,1,FY2022
7627,3627,1,2021
7628,3628,2,2024
7629,3629,2,2023
7630,3630,2,2018
7631,3631,1,2024
7632,3632,1,2024
7633,3633,2,2024
7634,3634,2,2023
7635,3635,2,2019
7636,3636,2,2024
7637,3637,2,20-21
7638,3638,1,20-21
7639,3639,1,FY2022
7640,3640,2,2021
7641,3641,1,2024
7642,3642,1,2021
7643,3643,2,2020
7644,3644,1,2018
7645,3645,1,2024
7646,3646,1,2023
7647,3647,2,2024
7648,3648,2,2018
7649,3649,2,2024
7650,3650,1,2018
7651,3651,2,2020
7652,3652,1,20-21
7653,3653,1,2019
7654,3654,2,2024
7655,3655,1,FY2022
7656,3656,2,20-21
7657,3657,1,FY2022
7658,3658,1,2021
7659,3659,2,2018
7660,3660,1,2024
7661,3661,2,FY2022
7662,3662,1,2020
7663,3663,2,2021
7664,3664,2,2018
7665,3665,2,FY2022
7666,3666,1,2018
7667,3667,2,2020
7668,3668,2,2019
7669,3669,1,20-21
7670,3670,2,2024
7671,3671,2,2018
7672,3672,2,2019
7673,3673,2,2019
7674,3674,2,2018
7675,3675,2,2018
7676,3676,2,20-21
7677,3677,2,2023
7678,3678,2,2020
7679,3679,1,2019
7680,3680,1,2024
7681,3681,2,2019
7682,3682,1,20-21
7683,3683,1,2018
7684,3684,2,20-21
7685,3685,2,2023
7686,3686,2,2021
7687,3687,2,2019
7688,3688,1,2024
7689,3689,2,2018
7690,3690,1,2020
7691,3691,2,2023
7692,3692,2,2019
7693,3693,2,2023
7694,3694,2,2019
7695,3695,2,20-21
7696,3696,2,2020
7697,3697,2,2024
7698,3698,1,20-21
7699,3699,1,2024
7700,3700,1,2023
7701,3701,2,2019
7702,3702,1,2021
7703,3703,2,2020
7704,3704,1,2018
7705,3705,1,2019
7706,3706,1,2018
7707,3707,2,FY2022
7708,3708,1,2021
7709,3709,2,FY2022
7710,3710,1,2018
7711,3711,2,2021
7712,3712,2,20-21
7713,3713,2,2019
7714,3714,1,2021
7715,3715,1,FY2022
7716,3716,2,2021
7717,3717,2,20-21
7718,3718,1,2024
7719,3719,2,2020
7720,3720,2,2021
7721,3721,1,2019
7722,3722,2,2019
7723,3723,2,20-21
7724,3724,1,FY2022
7725,3725,2,2020
7726,3726,1,2024
7727,3727,2,2023
7728,3728,1,2019
7729,3729,1,2018
7730,3730,1,2024
7731,3731,1,2020
7732,3732,1,2018
7733,3733,1,20-21
7734,3734,2,2018
7735,3735,1,2021
7736,3736,2,20-21
7737,3737,2,2023
7738,3738,2,2023
7739,3739,1,2023
7740,3740,1,2018
7741,3741,1,2021
7742,3742,1,FY2022
7743,3743,2,2020
7744,3744,1,2021
7745,3745,2,2023
7746,3746,2,2020
7747,3747,2,2024
7748,3748,2,2023
7749,3749,2,FY2022
7750,3750,2,20-21
7751,3751,2,2020
7752,3752,1,2023
7753,3753,1,20-21
7754,3754,1,FY2022
7755,3755,1,2021
7756,3756,1,FY2022
7757,3757,1,2019
7758,3758,2,FY2022
7759,3759,1,2021
7760,3760,2,2018
7761,3761,2,2019
7762,3762,1,2023
7763,3763,2,2024
7764,3764,2,2021
7765,3765,2,2019
7766,3766,1,2020
7767,3767,1,2018
7768,3768,2,2024
7769,3769,1,FY2022
7770,3770,2,2021
7771,3771,2,2023
7772,3772,2,FY2022
7773,3773,2,2018
7774,3774,1,FY2022
7775,3775,1,2024
7776,3776,1,2024
7777,3777,1,2018
7778,3778,2,FY2022
7779,3779,2,2019
7780,3780,2,20-21
7781,3781,1,2024
7782,3782,1,2019
7783,3783,1,2024
7784,3784,2,FY2022
7785,3785,1,20-21
7786,3786,2,2018
7787,3787,2,2021
7788,3788,2,FY2022
7789,3789,2,2019
7790,3790,1,2024
7791,3791,2,FY2022
7792,3792,1,20-21
7793,3793,2,2024
7794,3794,2,2020
7795,3795,1,2024
7796,3796,2,2024
7797,3797,2,20-21
7798,3798,2,2020
7799,3799,1,20-21
7800,3800,1,2020
7801,3801,1,FY2022
7802,3802,1,2023
7803,3803,1,2019
7804,3804,1,2020
7805,3805,2,2019
7806,3806,2,2018
7807,3807,1,20-21
7808,3808,1,2024
7809,3809,2,2020
7810,3810,2,2024
7811,3811,2,2020
7812,3812,2,2023
7813,3813,2,2019
7814,3814,1,2023
7815,3815,1,2018
7816,3816,1,20-21
7817,3817,2,2021
7818,3818,2,2024
7819,3819,2,2024
7820,3820,1,2019
7821,3821,2,2024
7822,3822,1,2018
7823,3823,1,FY2022
7824,3824,1,2024
7825,3825,2,2024
7826,3826,1,2024
7827,3827,2,2023
7828,3828,2,2024
7829,3829,1,2021
7830,3830,2,20-21
7831,3831,2,2021
7832,3832,1,2019
7833,3833,1,2018
7834,3834,2,2023
7835,3835,2,20-21
7836,3836,2,FY2022
7837,3837,2,2018
7838,3838,2,FY2022
7839,3839,1,2023
7840,3840,1,FY2022
7841,3841,2,20-21
7842,3842,1,FY2022
7843,3843,1,20-21
7844,3844,1,20-21
7845,3845,2,FY2022
7846,3846,2,2023
7847,3847,2,2018
7848,3848,2,2023
7849,3849,2,2021
7850,3850,1,FY2022
7851,3851,2,2021
7852,3852,1,2021
7853,3853,1,2018
7854,3854,2,FY2022
7855,3855,2,2020
7856,3856,2,2021
7857,3857,1,20-21
7858,3858,2,2019
7859,3859,1,2018
7860,3860,2,2018
7861,3861,2,2023
7862,3862,2,20-21
7863,3863,2,2024
7864,3864,1,20-21
7865,3865,1,2021
7866,3866,1,2019
7867,3867,1,2023
7868,3868,1,2019
7869,3869,1,2020
7870,3870,2,2018
7871,3871,1,2023
7872,3872,1,2024
7873,3873,1,2021
7874,3874,2,2019
7875,3875,1,FY2022
7876,3876,2,2019
7877,3877,2,2019
7878,3878,2,2020
7879,3879,1,2021
7880,3880,2,2018
7881,3881,1,2024
7882,3882,2,FY2022
7883,3883,2,FY2022
7884,3884,1,2024
7885,3885,2,2023
7886,3886,1,2023
7887,3887,2,2018
7888,3888,1,2024
7889,3889,1,2024
7890,3890,1,2019
7891,3891,1,2018
7892,3892,2,2021
7893,3893,2,FY2022
7894,3894,1,2021
7895,3895,1,2024
7896,3896,1,20-21
7897,3897,2,2023
7898,3898,2,20-21
7899,3899,2,2020
7900,3900,1,20-21
7901,3901,1,2020
7902,3902,2,2024
7903,3903,2,2021
7904,3904,2,2021
7905,3905,1,FY2022
7906,3906,2,2024
7907,3907,2,2020
7908,3908,1,2019
7909,3909,1,2020
7910,3910,2,2019
7911,3911,1,2024
7912,3912,2,2020
7913,3913,1,2024
7914,3914,1,2021
7915,3915,1,FY2022
7916,3916,1,2019
7917,3917,1,20-21
7918,3918,1,2021
7919,3919,1,2020
7920,3920,1,2018
7921,3921,1,2024
7922,3922,2,2024
7923,3923,1,2021
7924,3924,1,2018
7925,3925,1,2023
7926,3926,2,2023
7927,3927,2,2021
7928,3928,1,FY2022
7929,3929,1,2023
7930,3930,1,2023
7931,3931,2,2021
7932,3932,1,2024
7933,3933,1,2018
7934,3934,2,2018
7935,3935,1,2021
7936,3936,2,2024
7937,3937,2,2024
7938,3938,2,2019
7939,3939,2,2024
7940,3940,2,2023
7941,3941,2,2018
7942,3942,1,20-21
7943,3943,1,20-21
7944,3944,2,2018
7945,3945,2,2023
7946,3946,1,FY2022
7947,3947,1,2018
7948,3948,1,2024
7949,3949,2,2018
7950,3950,1,2020
7951,3951,1,2024
7952,3952,2,2021
7953,3953,1,2018
7954,3954,2,FY2022
7955,3955,1,2024
7956,3956,2,20-21
7957,3957,2,2018
7958,3958,1,2024
7959,3959,1,FY2022
7960,3960,1,FY2022
7961,3961,2,20-21
7962,3962,1,2020
7963,3963,2,2018
7964,3964,1,2020
7965,3965,2,20-21
7966,3966,2,2019
7967,3967,1,FY2022
7968,3968,1,2024
7969,3969,1,2019
7970,3970,2,FY2022
7971,3971,1,2021
7972,3972,1,2021
7973,3973,1,2019
7974,3974,1,2024
7975,3975,1,2021
7976,3976,2,2023
7977,3977,1,2021
7978,3978,1,2023
7979,3979,1,2021
7980,3980,2,2018
7981,3981,1,2020
7982,3982,1,2021
7983,3983,2,2020
7984,3984,1,2021
7985,3985,1,FY2022
7986,3986,2,2019
7987,3987,1,FY2022
7988,3988,1,2018
7989,3989,2,2024
7990,3990,1,2021
7991,3991,2,2021
7992,3992,1,20-21
7993,3993,1,2018
7994,3994,1,2020
7995,3995,1,2024
7996,3996,2,2024
7997,3997,1,2023
7998,3998,2,FY2022
7999,3999,2,2021
8000,4000,2,2020
8001,4001,2,2018
8002,4002,2,2021
8003,4003,2,2020
8004,4004,1,2019
8005,4005,2,2019
8006,4006,2,2020
8007,4007,1,2021
8008,4008,1,2023
8009,4009,2,2020
8010,4010,2,2023
8011,4011,2,2018
8012,4012,2,2024
8013,4013,2,2019
8014,4014,2,2020
8015,4015,2,2018
8016,4016,1,FY2022
8017,4017,1,20-21
8018,4018,1,2020
8019,4019,2,2024
8020,4020,1,2020
8021,4021,1,20-21
8022,4022,1,2023
8023,4023,2,20-21
8024,4024,1,2018
8025,4025,1,2023
8026,4026,2,2023
8027,4027,2,2024
8028,4028,2,2024
8029,4029,1,20-21
8030,4030,1,2020
8031,4031,2,2021
8032,4032,1,2021
8033,4033,1,20-21
8034,4034,2,2020
8035,4035,2,FY2022
8036,4036,2,2021
8037,4037,1,2021
8038,4038,1,2018
8039,4039,2,2021
8040,4040,1,2023
8041,4041,2,2018
8042,4042,2,2019
8043,4043,1,2018
8044,4044,2,2021
8045,4045,1,20-21
8046,4046,1,2024
8047,4047,1,2024
8048,4048,1,2021
8049,4049,2,FY2022
8050,4050,1,FY2022
8051,4051,1,2021
8052,4052,2,2023
8053,4053,2,2019
8054,4054,2,2024
8055,4055,2,2024
8056,4056,1,2018
8057,4057,1,2021
8058,4058,1,2018
8059,4059,2,2024
8060,4060,2,FY2022
8061,4061,1,2018
8062,4062,2,2024
8063,4063,2,20-21
8064,4064,1,2020
8065,4065,1,2021
8066,4066,2,2019
8067,4067,2,FY2022
8068,4068,2,2018
8069,4069,1,2021
8070,4070,1,2021
8071,4071,2,2023
8072,4072,2,2021
8073,4073,2,2020
8074,4074,2,2021
8075,4075,1,2020
8076,4076,1,2019
8077,4077,2,2020
8078,4078,1,20-21
8079,4079,1,2020
8080,4080,2,2019
8081,4081,1,2024
8082,4082,1,2019
8083,4083,1,2020
8084,4084,1,FY2022
8085,4085,2,2021
8086,4086,2,20-21
8087,4087,1,FY2022
8088,4088,2,2020
8089,4089,2,2020
8090,4090,2,2019
8091,4091,2,2020
8092,4092,1,FY2022
8093,4093,2,2019
8094,4094,1,20-21
8095,4095,2,2018
8096,4096,1,2021
8097,4097,2,2021
8098,4098,1,2020
8099,4099,1,2023
8100,4100,1,FY2022
8101,4101,1,2023
8102,4102,2,FY2022
8103,4103,2,20-21
8104,4104,1,2021
8105,4105,2,2021
8106,4106,1,2019
8107,4107,2,2021
8108,4108,1,FY2022
8109,4109,2,2018
8110,4110,2,2024
8111,4111,1,2019
8112,4112,1,FY2022
8113,4113,1,2021
8114,4114,1,2020
8115,4115,2,FY2022
8116,4116,1,FY2022
8117,4117,1,2019
8118,4118,2,2023
8119,4119,2,20-21
8120,4120,2,2023
8121,4121,2,2023
8122,4122,2,2018
8123,4123,2,2020
8124,4124,2,FY2022
8125,4125,1,2021
8126,4126,2,2023
8127,4127,1,2020
8128,4128,1,2024
8129,4129,1,2024
8130,4130,2,20-21
8131,4131,2,2020
8132,4132,1,FY2022
8133,4133,1,2019
8134,4134,2,2024
8135,4135,1,2023
8136,4136,2,2023
8137,4137,2,2024
8138,4138,2,FY2022
8139,4139,2,20-21
8140,4140,2,2024
8141,4141,2,2018
8142,4142,2,2019
8143,4143,1,2021
8144,4144,1,2018
8145,4145,1,2024
8146,4146,1,2019
8147,4147,2,2019
8148,4148,1,2020
8149,4149,1,2019
8150,4150,1,FY2022
8151,4151,1,2018
8152,4152,2,FY2022
8153,4153,2,2023
8154,4154,1,2021
8155,4155,2,2020
8156,4156,2,2021
8157,4157,1,2021
8158,4158,2,FY2022
8159,4159,2,2021
8160,4160,1,2023
8161,4161,2,2020
8162,4162,1,2024
8163,4163,1,2018
8164,4164,2,20-21
8165,4165,1,20-21
8166,4166,1,2018
8167,4167,1,2019
8168,4168,2,FY2022
8169,4169,1,FY2022
8170,4170,1,2020
8171,4171,2,2023
8172,4172,2,2021
8173,4173,1,2024
8174,4174,2,2024
8175,4175,1,2024
8176,4176,2,2024
8177,4177,1,2024
8178,4178,1,2018
8179,4179,2,2020
8180,4180,1,2021
8181,4181,2,2020
8182,4182,1,2018
8183,4183,2,20-21
8184,4184,1,20-21
8185,4185,2,2023
8186,4186,2,2018
8187,4187,2,2018
8188,4188,2,2023
8189,4189,2,2021
8190,4190,2,FY2022
8191,4191,1,2023
8192,4192,1,2021
8193,4193,1,2024
8194,4194,1,2019
8195,4195,2,20-21
8196,4196,2,2018
8197,4197,2,2021
8198,4198,2,FY2022
8199,4199,1,2024
8200,4200,2,2021
8201,4201,1,2021
8202,4202,1,2018
8203,4203,2,2019
8204,4204,1,2024
8205,4205,2,2018
8206,4206,1,2021
8207,4207,2,2021
8208,4208,2,2023
8209,4209,1,2019
8210,4210,1,20-21
8211,4211,1,2020
8212,4212,2,2023
8213,4213,2,2024
8214,4214,2,FY2022
8215,4215,1,2020
8216,4216,2,2020
8217,4217,1,20-21
8218,4218,1,2023
8219,4219,2,2019
8220,4220,2,2020
8221,4221,2,20-21
8222,4222,2,2024
8223,4223,2,2021
8224,4224,1,2020
8225,4225,1,2018
8226,4226,1,2018
8227,4227,1,FY2022
8228,4228,2,2023
8229,4229,1,2018
8230,4230,2,2019
8231,4231,1,2019
8232,4232,1,2023
8233,4233,1,FY2022
8234,4234,2,2024
8235,4235,2,2020
8236,4236,2,FY2022
8237,4237,2,2024
8238,4238,1,2019
8239,4239,1,2020
8240,4240,2,2018
8241,4241,1,2018
8242,4242,2,2018
8243,4243,1,2023
8244,4244,2,2019
8245,4245,1,FY2022
8246,4246,1,2023
8247,4247,1,FY2022
8248,4248,2,2021
8249,4249,2,2023
8250,4250,1,2020
8251,4251,2,20-21
8252,4252,2,2018
8253,4253,2,2023
8254,4254,1,2023
8255,4255,1,2018
8256,4256,2,2020
8257,4257,1,FY2022
8258,4258,2,20-21
8259,4259,2,20-21
8260,4260,2,2024
8261,4261,1,2020
8262,4262,2,2020
8263,4263,2,2023
8264,4264,2,2021
8265,4265,2,2024
8266,4266,1,2020
8267,4267,2,2020
8268,4268,1,2018
8269,4269,2,2018
8270,4270,2,2018
8271,4271,1,2020
8272,4272,1,FY2022
8273,4273,2,2021
8274,4274,2,FY2022
8275,4275,2,FY2022
8276,4276,1,2021
8277,4277,1,20-21
8278,4278,2,2021
8279,4279,2,2021
8280,4280,2,20-21
8281,4281,1,2020
8282,4282,1,2020
8283,4283,1,FY2022
8284,4284,1,2018
8285,4285,1,2019
8286,4286,2,2018
8287,4287,1,2018
8288,4288,2,2018
8289,4289,1,2024
8290,4290,2,FY2022
8291,4291,2,2018
8292,4292,1,20-21
8293,4293,1,2024
8294,4294,1,2023
8295,4295,1,2021
8296,4296,2,2019
8297,4297,1,2024
8298,4298,1,2021
8299,4299,1,FY2022
8300,4300,2,2024
8301,4301,1,20-21
8302,4302,1,2018
8303,4303,1,2021
8304,4304,1,2018
8305,4305,2,2020
8306,4306,1,2018
8307,4307,1,2020
8308,4308,2,20-21
8309,4309,2,2019
8310,4310,1,FY2022
8311,4311,1,2020
8312,4312,1,FY2022
8313,4313,2,2024
8314,4314,2,FY2022
8315,4315,2,FY2022
8316,4316,1,FY2022
8317,4317,2,2018
8318,4318,2,20-21
8319,4319,2,2024
8320,4320,2,FY2022
8321,4321,1,2019
8322,4322,1,FY2022
8323,4323,1,2021
8324,4324,2,2024
8325,4325,1,2024
8326,4326,2,2024
8327,4327,1,FY2022
8328,4328,1,2019
8329,4329,1,2020
8330,4330,2,2019
8331,4331,2,20-21
8332,4332,2,2018
8333,4333,2,20-21
8334,4334,2,2019
8335,4335,2,2024
8336,4336,1,2018
8337,4337,1,2021
8338,4338,2,20-21
8339,4339,1,2019
8340,4340,2,FY2022
8341,4341,2,2023
8342,4342,1,2021
8343,4343,2,2024
8344,4344,2,2021
8345,4345,1,2021
8346,4346,2,2021
8347,4347,2,FY2022
8348,4348,1,2020
8349,4349,1,2019
8350,4350,1,20-21
8351,4351,2,2019
8352,4352,1,20-21
8353,4353,2,FY2022
8354,4354,1,2023
8355,4355,1,2019
8356,4356,1,2020
8357,4357,1,2021
8358,4358,2,20-21
8359,4359,2,2019
8360,4360,2,2018
8361,4361,2,2024
8362,4362,2,2023
8363,4363,1,2018
8364,4364,1,2021
8365,4365,1,2023
8366,4366,2,2020
8367,4367,1,2019
8368,4368,1,2021
8369,4369,2,2019
8370,4370,1,2018
8371,4371,1,2018
8372,4372,2,2023
8373,4373,2,2021
8374,4374,1,20-21
8375,4375,2,2023
8376,4376,1,20-21
8377,4377,2,20-21
8378,4378,1,2024
8379,4379,1,2021
8380,4380,1,2024
8381,4381,2,2021
8382,4382,2,2021
8383,4383,2,2020
8384,4384,1,2021
8385,4385,1,20-21
8386,4386,1,2020
8387,4387,1,2021
8388,4388,1,20-21
8389,4389,1,20-21
8390,4390,2,2020
8391,4391,1,20-21
8392,4392,2,2024
8393,4393,2,2023
8394,4394,2,20-21
8395,4395,1,2024
8396,4396,1,2019
8397,4397,2,2024
8398,4398,2,2024
8399,4399,1,FY2022
8400,4400,1,FY2022
8401,4401,1,2020
8402,4402,1,2021
8403,4403,1,2023
8404,4404,2,2018
8405,4405,1,20-21
8406,4406,1,FY2022
8407,4407,2,FY2022
8408,4408,1,2024
8409,4409,1,FY2022
8410,4410,1,2021
8411,4411,2,2023
8412,4412,2,FY2022
8413,4413,1,2021
8414,4414,2,2019
8415,4415,2,FY2022
8416,4416,1,FY2022
8417,4417,1,FY2022
8418,4418,1,FY2022
8419,4419,1,FY2022
8420,4420,1,20-21
8421,4421,1,2018
8422,4422,2,2023
8423,4423,2,20-21
8424,4424,2,2020
8425,4425,1,20-21
8426,4426,2,2019
8427,4427,1,2024
8428,4428,2,FY2022
8429,4429,2,2024
8430,4430,1,2019
8431,4431,1,2018
8432,4432,1,2018
8433,4433,1,2021
8434,4434,2,2024
8435,4435,2,FY2022
8436,4436,1,2021
8437,4437,2,2021
8438,4438,2,2018
8439,4439,2,2021
8440,4440,1,2019
8441,4441,2,2019
8442,4442,2,2019
8443,4443,1,2019
8444,4444,1,2020
8445,4445,1,2019
8446,4446,2,2019
8447,4447,1,2024
8448,4448,2,2020
8449,4449,1,2018
8450,4450,1,2019
8451,4451,2,FY2022
8452,4452,2,20-21
8453,4453,2,20-21
8454,4454,2,20-21
8455,4455,2,2019
8456,4456,1,FY2022
8457,4457,2,2019
8458,4458,1,2020
8459,4459,2,2023
8460,4460,1,2024
8461,4461,1,2021
8462,4462,2,2024
8463,4463,2,2023
8464,4464,1,2019
8465,4465,2,20-21
8466,4466,1,2023
8467,4467,1,FY2022
8468,4468,1,20-21
8469,4469,2,20-21
8470,4470,2,2019
8471,4471,1,2020
8472,4472,2,2020
8473,4473,2,FY2022
8474,4474,1,20-21
8475,4475,2,2019
8476,4476,2,2019
8477,4477,1,20-21
8478,4478,2,2019
8479,4479,1,2021
8480,4480,1,FY2022
8481,4481,2,2020
8482,4482,2,2024
8483,4483,2,2023
8484,4484,1,2023
8485,4485,2,FY2022
8486,4486,1,FY2022
8487,4487,1,2019
8488,4488,2,2023
8489,4489,2,2024
8490,4490,2,20-21
8491,4491,1,2024
8492,4492,1,2024
8493,4493,1,2020
8494,4494,2,2024
8495,4495,1,20-21
8496,4496,2,2018
8497,4497,1,2020
8498,4498,2,FY2022
8499,4499,1,2019
8500,4500,2,2018
8501,4501,2,FY2022
8502,4502,1,2023
8503,4503,2,2018
8504,4504,1,2020
8505,4505,2,2019
8506,4506,1,2018
8507,4507,2,2019
8508,4508,1,2020
8509,4509,1,2023
8510,4510,1,FY2022
8511,4511,2,2019
8512,4512,1,2020
8513,4513,1,2023
8514,4514,2,2021
8515,4515,2,2019
8516,4516,2,2021
8517,4517,2,20-21
8518,4518,2,2021
8519,4519,1,2018
8520,4520,1,2024
8521,4521,1,2023
8522,4522,1,2023
8523,4523,1,2018
8524,4524,2,20-21
8525,4525,1,2018
8526,4526,2,FY2022
8527,4527,2,2020
8528,4528,1,2023
8529,4529,2,2020
8530,4530,1,2020
8531,4531,1,FY2022
8532,4532,2,2019
8533,4533,2,2021
8534,4534,2,2020
8535,4535,2,2021
8536,4536,2,2018
8537,4537,1,2023
8538,4538,2,2018
8539,4539,1,2020
8540,4540,1,2024
8541,4541,2,2024
8542,4542,1,2024
8543,4543,1,2021
8544,4544,1,2024
8545,4545,2,20-21
8546,4546,2,2024
8547,4547,1,2023
8548,4548,1,2024
8549,4549,1,2018
8550,4550,2,2018
8551,4551,1,20-21
8552,4552,1,20-21
8553,4553,2,2021
8554,4554,1,2018
8555,4555,2,2021
8556,4556,1,2018
8557,4557,2,2018
8558,4558,1,2024
8559,4559,1,2018
8560,4560,2,2020
8561,4561,1,2020
8562,4562,2,2021
8563,4563,1,FY2022
8564,4564,2,2018
8565,4565,2,20-21
8566,4566,2,2018
8567,4567,1,2018
8568,4568,2,2020
8569,4569,1,2020
8570,4570,1,2023
8571,4571,2,2021
8572,4572,2,2023
8573,4573,2,2024
8574,4574,2,FY2022
8575,4575,1,2020
8576,4576,2,2020
8577,4577,2,2024
8578,4578,1,FY2022
8579,4579,2,2021
8580,4580,2,2024
8581,4581,1,20-21
8582,4582,1,FY2022
8583,4583,1,2023
8584,4584,1,20-21
8585,4585,1,2019
8586,4586,2,2024
8587,4587,1,2023
8588,4588,1,2023
8589,4589,1,2021
8590,4590,1,2018
8591,4591,1,2019
8592,4592,1,2019
8593,4593,1,FY2022
8594,4594,1,2019
8595,4595,2,2018
8596,4596,2,2021
8597,4597,2,20-21
8598,4598,2,2018
8599,4599,2,20-21
8600,4600,2,20-21
8601,4601,2,2020
8602,4602,2,2021
8603,4603,1,FY2022
8604,4604,2,2018
8605,4605,2,2020
8606,4606,1,2019
8607,4607,1,2023
8608,4608,2,2018
8609,4609,2,2024
8610,4610,1,FY2022
8611,4611,2,FY2022
8612,4612,1,2021
8613,4613,1,2021
8614,4614,2,20-21
8615,4615,1,2024
8616,4616,1,2018
8617,4617,2,2024
8618,4618,2,20-21
8619,4619,1,FY2022
8620,4620,1,20-21
8621,4621,1,FY2022
8622,4622,1,2024
8623,4623,2,20-21
8624,4624,2,20-21
8625,4625,1,2024
8626,4626,1,2020
8627,4627,2,2024
8628,4628,2,2021
8629,4629,2,2024
8630,4630,2,2024
8631,4631,2,2023
8632,4632,2,2019
8633,4633,1,FY2022
8634,4634,2,2020
8635,4635,1,2021
8636,4636,2,2018
8637,4637,2,20-21
8638,4638,2,2023
8639,4639,1,2019
8640,4640,2,2020
8641,4641,2,2021
8642,4642,2,2019
8643,4643,2,2018
8644,4644,1,FY2022
8645,4645,2,FY2022
8646,4646,2,2023
8647,4647,2,FY2022
8648,4648,1,2018
8649,4649,2,20-21
8650,4650,2,2019
8651,4651,1,20-21
8652,4652,1,2021
8653,4653,2,2023
8654,4654,1,2019
8655,4655,2,2023
8656,4656,2,FY2022
8657,4657,2,2020
8658,4658,1,2019
8659,4659,2,2023
8660,4660,2,2023
8661,4661,2,2018
8662,4662,1,FY2022
8663,4663,1,2018
8664,4664,2,FY2022
8665,4665,1,2019
8666,4666,2,20-21
8667,4667,1,2020
8668,4668,1,2019
8669,4669,1,2023
8670,4670,1,2024
8671,4671,2,2021
8672,4672,1,20-21
8673,4673,2,2021
8674,4674,2,FY2022
8675,4675,1,2019
8676,4676,2,FY2022
8677,4677,1,2019
8678,4678,1,FY2022
8679,4679,2,2021
8680,4680,1,2020
8681,4681,2,2023
8682,4682,2,2021
8683,4683,1,2024
8684,4684,2,2024
8685,4685,1,2024
8686,4686,2,FY2022
8687,4687,1,2020
8688,4688,1,20-21
