student_id,name,gender,age,program_type,country,education_background,work_experience
5501,Student_5501,F,22,mba,Italy,Bachelor,5-10 years
5502,Student_5502,M,26,EMBA,Japan,Diploma,5-10 years
5503,Student_5503,F,22,MBA,France,High School,<1 year
5504,Student_5504,M,24,emba,Massachusetts,Master,10+ years
5505,Student_5505,F,23,emba,Italy,High School,10+ years
5506,Student_5506,M,26,mba,New York,Diploma,3-5 years
5507,Student_5507,M,26,MBA,Italy,Master,10+ years
5508,Student_5508,F,25,EMBA,Massachusetts,Bachelor,3-5 years
5509,Student_5509,F,24,EMBA,Sweden,High School,5-10 years
5510,Student_5510,F,22,emba,Japan,High School,5-10 years
5511,Student_5511,F,25,EMBA,Spain,PhD,3-5 years
5512,Student_5512,F,,mba,Spain,PhD,5-10 years
5513,Student_5513,F,22,emba,Spain,PhD,5-10 years
5514,Student_5514,M,25,emba,France,PhD,3-5 years
5515,Student_5515,F,23,MBA,Vietnam,PhD,3-5 years
5516,Student_5516,M,24,EMBA,Japan,Master,<1 year
5517,Student_5517,F,25,MBA,China,Master,5-10 years
5518,Student_5518,M,24,mba,Japan,High School,3-5 years
5519,Student_5519,M,25,mba,South Korea,Diploma,3-5 years
5520,Student_5520,M,23,EMBA,Netherlands,Master,3-5 years
5521,Student_5521,,22,EMBA,Sweden,Bachelor,<1 year
5522,Student_5522,M,22,emba,South Korea,Master,5-10 years
5523,Student_5523,M,25,mba,China,Diploma,<1 year
5524,Student_5524,F,26,EMBA,Japan,Bachelor,<1 year
5525,Student_5525,F,26,MBA,Spain,Master,5-10 years
5526,Student_5526,M,26,MBA,Japan,Master,5-10 years
5527,Student_5527,M,22,mba,Massachusetts,Diploma,3-5 years
5528,Student_5528,M,23,MBA,Germany,Master,10+ years
5529,Student_5529,F,22,emba,South Korea,Diploma,3-5 years
5530,Student_5530,M,25,emba,France,Master,1-3 years
5531,Student_5531,M,23,mba,Florida,High School,1-3 years
5532,Student_5532,F,25,mba,South Korea,Bachelor,3-5 years
5533,Student_5533,F,24,mba,Illinois,Master,3-5 years
5534,Student_5534,M,22,emba,China,Diploma,<1 year
5535,Student_5535,F,26,EMBA,China,PhD,3-5 years
5536,Student_5536,F,25,mba,Vietnam,PhD,3-5 years
5537,Student_5537,M,23,EMBA,Texas,Master,10+ years
5538,Student_5538,F,22,emba,Indonesia,Master,<1 year
5539,Student_5539,F,22,EMBA,Texas,High School,10+ years
5540,Student_5540,F,24,EMBA,Illinois,Bachelor,<1 year
5541,Student_5541,F,25,EMBA,South Korea,Master,<1 year
5542,Student_5542,M,25,MBA,Netherlands,Bachelor,3-5 years
5543,Student_5543,M,23,EMBA,Sweden,PhD,1-3 years
5544,Student_5544,F,23,MBA,New York,High School,<1 year
5545,Student_5545,M,22,mba,Illinois,PhD,<1 year
5546,Student_5546,M,,EMBA,Florida,Bachelor,5-10 years
5547,Student_5547,M,26,EMBA,China,Bachelor,5-10 years
5548,Student_5548,F,23,emba,Sweden,Diploma,<1 year
5549,Student_5549,M,23,MBA,Spain,Bachelor,3-5 years
5550,Student_5550,M,23,emba,Vietnam,PhD,10+ years
5551,Student_5551,M,22,emba,Italy,Master,1-3 years
5552,Student_5552,M,22,EMBA,Indonesia,Diploma,10+ years
5553,Student_5553,M,23,MBA,Netherlands,High School,1-3 years
5554,Student_5554,F,25,mba,South Korea,Bachelor,<1 year
5555,Student_5555,M,23,emba,Spain,PhD,1-3 years
5556,Student_5556,F,25,MBA,Japan,PhD,5-10 years
5557,Student_5557,M,23,EMBA,New York,Diploma,3-5 years
5558,Student_5558,M,23,emba,New York,Bachelor,3-5 years
5559,Student_5559,M,24,mba,Sweden,Bachelor,3-5 years
5560,Student_5560,M,23,EMBA,Italy,Master,1-3 years
5561,Student_5561,F,26,mba,South Korea,Diploma,3-5 years
5562,Student_5562,M,26,EMBA,Massachusetts,PhD,5-10 years
5563,Student_5563,F,22,emba,Italy,Diploma,10+ years
5564,Student_5564,M,23,mba,India,Master,3-5 years
5565,Student_5565,M,23,emba,Florida,PhD,<1 year
5566,Student_5566,M,23,mba,South Korea,Diploma,3-5 years
5567,Student_5567,M,26,EMBA,Netherlands,PhD,5-10 years
5568,Student_5568,F,26,MBA,New York,PhD,10+ years
5569,Student_5569,M,24,EMBA,New York,Master,<1 year
5570,Student_5570,M,,mba,Texas,Diploma,5-10 years
5571,Student_5571,M,22,EMBA,South Korea,Master,3-5 years
5572,Student_5572,M,22,emba,Italy,PhD,3-5 years
5573,Student_5573,M,22,mba,Germany,Bachelor,5-10 years
5574,Student_5574,F,23,MBA,Spain,Bachelor,10+ years
5575,Student_5575,M,24,mba,India,High School,<1 year
5576,Student_5576,F,24,EMBA,Netherlands,Master,1-3 years
5577,Student_5577,F,25,mba,Netherlands,Diploma,3-5 years
5578,Student_5578,F,26,EMBA,Indonesia,High School,10+ years
5579,Student_5579,M,,emba,Italy,High School,<1 year
5580,Student_5580,M,22,EMBA,Illinois,Master,10+ years
5581,Student_5581,M,25,mba,Japan,Bachelor,3-5 years
5582,Student_5582,F,23,mba,Illinois,PhD,<1 year
5583,Student_5583,M,26,EMBA,France,PhD,5-10 years
5584,Student_5584,M,22,emba,Indonesia,Master,10+ years
5585,Student_5585,F,25,MBA,Spain,Bachelor,5-10 years
5586,Student_5586,F,23,EMBA,Vietnam,Master,10+ years
5587,Student_5587,F,24,EMBA,Florida,PhD,3-5 years
5588,Student_5588,M,25,EMBA,Florida,Master,10+ years
5589,Student_5589,M,22,emba,California,High School,3-5 years
5590,Student_5590,M,23,emba,Japan,PhD,3-5 years
5591,Student_5591,F,22,MBA,India,Bachelor,10+ years
5592,Student_5592,F,23,emba,Massachusetts,High School,1-3 years
5593,Student_5593,M,22,MBA,China,PhD,<1 year
5594,Student_5594,M,25,mba,Netherlands,High School,10+ years
5595,Student_5595,M,26,mba,Sweden,Master,5-10 years
5596,Student_5596,F,25,EMBA,California,PhD,<1 year
5597,Student_5597,M,23,MBA,Sweden,PhD,1-3 years
5598,Student_5598,M,24,emba,Spain,Diploma,3-5 years
5599,Student_5599,,24,mba,Indonesia,PhD,<1 year
5600,Student_5600,F,24,MBA,Florida,High School,1-3 years
5601,Student_5601,F,24,emba,New York,PhD,3-5 years
5602,Student_5602,M,24,mba,China,PhD,3-5 years
5603,Student_5603,M,23,MBA,California,High School,5-10 years
5604,Student_5604,M,26,MBA,France,PhD,10+ years
5605,Student_5605,F,26,emba,China,Bachelor,3-5 years
5606,Student_5606,M,23,EMBA,Sweden,High School,<1 year
5607,Student_5607,F,23,MBA,Italy,PhD,<1 year
5608,Student_5608,F,23,EMBA,France,Master,<1 year
5609,Student_5609,M,24,mba,New York,PhD,10+ years
5610,Student_5610,F,23,emba,Massachusetts,High School,10+ years
5611,Student_5611,M,23,MBA,India,Master,<1 year
5612,Student_5612,F,25,MBA,Japan,Diploma,<1 year
5613,Student_5613,M,22,emba,South Korea,Diploma,3-5 years
5614,Student_5614,M,22,emba,India,Diploma,<1 year
5615,Student_5615,F,25,MBA,Massachusetts,High School,3-5 years
5616,Student_5616,M,23,emba,Indonesia,PhD,10+ years
5617,Student_5617,M,23,emba,Netherlands,Bachelor,3-5 years
5618,Student_5618,M,23,mba,Germany,PhD,1-3 years
5619,Student_5619,F,,mba,Japan,Diploma,10+ years
5620,Student_5620,F,,emba,Netherlands,High School,10+ years
5621,Student_5621,M,22,mba,Germany,High School,3-5 years
5622,Student_5622,F,24,EMBA,California,PhD,10+ years
5623,Student_5623,M,25,mba,Germany,Master,5-10 years
5624,Student_5624,F,23,mba,China,Bachelor,1-3 years
5625,Student_5625,M,25,EMBA,Sweden,Master,1-3 years
5626,Student_5626,M,23,emba,Germany,Master,5-10 years
5627,Student_5627,M,24,MBA,Spain,High School,1-3 years
5628,Student_5628,F,,MBA,Florida,High School,3-5 years
5629,Student_5629,M,26,emba,India,PhD,3-5 years
5630,Student_5630,M,23,emba,Netherlands,Master,1-3 years
5631,Student_5631,F,22,mba,Germany,Master,1-3 years
5632,Student_5632,F,24,emba,Netherlands,Bachelor,10+ years
5633,Student_5633,M,22,emba,Texas,PhD,10+ years
5634,Student_5634,M,24,MBA,Sweden,High School,10+ years
5635,Student_5635,F,22,emba,Netherlands,High School,1-3 years
5636,Student_5636,M,24,emba,Spain,PhD,10+ years
5637,Student_5637,M,24,emba,Texas,Master,10+ years
5638,Student_5638,M,22,emba,Japan,Master,1-3 years
5639,Student_5639,F,25,mba,Japan,High School,10+ years
5640,Student_5640,F,22,EMBA,India,PhD,10+ years
5641,Student_5641,F,22,EMBA,California,Bachelor,1-3 years
5642,Student_5642,M,25,MBA,India,Diploma,<1 year
5643,Student_5643,F,25,EMBA,Netherlands,Diploma,5-10 years
5644,Student_5644,F,25,MBA,Germany,PhD,10+ years
5645,Student_5645,M,24,emba,Germany,PhD,5-10 years
5646,Student_5646,M,26,emba,Italy,PhD,10+ years
5647,Student_5647,M,25,MBA,Texas,High School,3-5 years
5648,Student_5648,M,26,MBA,Indonesia,Diploma,3-5 years
5649,Student_5649,M,23,emba,Japan,Master,3-5 years
5650,Student_5650,M,24,MBA,New York,PhD,5-10 years
5651,Student_5651,F,25,MBA,Germany,Diploma,10+ years
5652,Student_5652,F,23,MBA,New York,Master,5-10 years
5653,Student_5653,M,23,MBA,South Korea,Bachelor,1-3 years
5654,Student_5654,F,25,mba,Florida,High School,3-5 years
5655,Student_5655,F,22,EMBA,South Korea,High School,10+ years
5656,Student_5656,M,23,emba,India,Master,1-3 years
5657,Student_5657,M,,emba,Germany,Bachelor,3-5 years
5658,Student_5658,M,22,MBA,Massachusetts,Master,1-3 years
5659,Student_5659,M,26,EMBA,Germany,Diploma,1-3 years
5660,Student_5660,F,23,EMBA,Netherlands,Master,1-3 years
5661,Student_5661,F,25,mba,South Korea,High School,5-10 years
5662,Student_5662,F,26,mba,Spain,High School,<1 year
5663,Student_5663,F,25,mba,Massachusetts,Bachelor,5-10 years
5664,Student_5664,F,24,MBA,Sweden,Bachelor,10+ years
5665,Student_5665,M,23,EMBA,France,Diploma,10+ years
5666,Student_5666,F,23,MBA,Indonesia,Bachelor,1-3 years
5667,Student_5667,F,26,MBA,Japan,PhD,1-3 years
5668,Student_5668,F,23,EMBA,Germany,Bachelor,3-5 years
5669,Student_5669,M,23,mba,New York,Bachelor,1-3 years
5670,Student_5670,M,22,emba,India,Bachelor,5-10 years
5671,Student_5671,F,24,MBA,New York,PhD,3-5 years
5672,Student_5672,M,26,mba,New York,High School,3-5 years
5673,Student_5673,M,25,mba,China,PhD,5-10 years
5674,Student_5674,F,24,EMBA,Italy,PhD,3-5 years
5675,Student_5675,F,24,EMBA,Sweden,Diploma,10+ years
5676,Student_5676,F,25,MBA,Sweden,Diploma,3-5 years
5677,Student_5677,F,22,mba,France,High School,5-10 years
5678,Student_5678,M,24,EMBA,Texas,Master,<1 year
5679,Student_5679,F,24,EMBA,Texas,PhD,<1 year
5680,Student_5680,,26,emba,France,Bachelor,10+ years
5681,Student_5681,M,25,MBA,Sweden,Diploma,<1 year
5682,Student_5682,M,,EMBA,Massachusetts,PhD,3-5 years
5683,Student_5683,M,24,emba,South Korea,PhD,<1 year
5684,Student_5684,M,26,MBA,Indonesia,Bachelor,3-5 years
5685,Student_5685,M,22,MBA,Italy,PhD,5-10 years
5686,Student_5686,M,24,EMBA,Japan,Diploma,<1 year
5687,Student_5687,M,26,mba,Vietnam,Master,5-10 years
5688,Student_5688,F,22,MBA,China,High School,<1 year
5689,Student_5689,F,24,mba,Florida,Diploma,3-5 years
5690,Student_5690,M,23,mba,Illinois,Diploma,1-3 years
5691,Student_5691,F,22,EMBA,Texas,Master,<1 year
5692,Student_5692,M,23,MBA,New York,PhD,1-3 years
5693,Student_5693,F,26,mba,France,Master,3-5 years
5694,Student_5694,M,24,EMBA,India,Bachelor,<1 year
5695,Student_5695,F,22,MBA,Indonesia,Master,3-5 years
5696,Student_5696,M,25,EMBA,Vietnam,PhD,5-10 years
5697,Student_5697,F,22,MBA,Florida,Diploma,<1 year
5698,Student_5698,M,23,EMBA,California,High School,10+ years
5699,Student_5699,F,25,MBA,France,PhD,3-5 years
5700,Student_5700,M,25,EMBA,Massachusetts,Master,5-10 years
5701,Student_5701,F,26,emba,Netherlands,Diploma,1-3 years
5702,Student_5702,M,22,mba,Indonesia,Diploma,<1 year
5703,Student_5703,M,25,emba,Sweden,High School,5-10 years
5704,Student_5704,F,25,EMBA,Illinois,Master,10+ years
5705,Student_5705,F,25,MBA,Florida,High School,1-3 years
5706,Student_5706,F,24,MBA,Massachusetts,PhD,3-5 years
5707,Student_5707,M,22,MBA,Sweden,Master,3-5 years
5708,Student_5708,M,26,emba,Illinois,Master,<1 year
5709,Student_5709,M,26,MBA,Italy,Master,5-10 years
5710,Student_5710,F,25,emba,China,PhD,<1 year
5711,Student_5711,F,25,MBA,Netherlands,Master,1-3 years
5712,Student_5712,M,26,EMBA,Texas,Diploma,1-3 years
5713,Student_5713,F,26,emba,France,Master,1-3 years
5714,Student_5714,F,22,MBA,Netherlands,Bachelor,10+ years
5715,Student_5715,M,25,emba,Massachusetts,Master,1-3 years
5716,Student_5716,M,26,MBA,New York,PhD,<1 year
5717,Student_5717,F,23,EMBA,Vietnam,Diploma,3-5 years
5718,Student_5718,M,,EMBA,China,High School,10+ years
5719,Student_5719,M,24,EMBA,Vietnam,Master,1-3 years
5720,Student_5720,F,22,EMBA,China,PhD,<1 year
5721,Student_5721,M,23,emba,Netherlands,PhD,<1 year
5722,Student_5722,M,26,mba,Florida,PhD,<1 year
5723,Student_5723,M,25,emba,China,Diploma,1-3 years
5724,Student_5724,F,24,MBA,Massachusetts,Master,3-5 years
5725,Student_5725,,25,emba,China,Diploma,10+ years
5726,Student_5726,M,26,MBA,Germany,PhD,5-10 years
5727,Student_5727,M,,mba,Sweden,High School,5-10 years
5728,Student_5728,F,22,mba,Massachusetts,Diploma,10+ years
5729,Student_5729,F,22,MBA,Spain,Bachelor,10+ years
5730,Student_5730,M,23,emba,California,Bachelor,10+ years
5731,Student_5731,F,24,emba,Massachusetts,PhD,1-3 years
5732,Student_5732,F,23,mba,Vietnam,Master,10+ years
5733,Student_5733,F,25,emba,India,Bachelor,3-5 years
5734,Student_5734,F,23,mba,Indonesia,Bachelor,5-10 years
5735,Student_5735,M,22,EMBA,Texas,Diploma,<1 year
5736,Student_5736,M,22,mba,Italy,PhD,5-10 years
5737,Student_5737,M,22,EMBA,Indonesia,Master,1-3 years
5738,Student_5738,M,,emba,Vietnam,High School,3-5 years
5739,Student_5739,F,22,MBA,Spain,High School,5-10 years
5740,Student_5740,F,22,MBA,Indonesia,Master,3-5 years
5741,Student_5741,M,23,mba,Sweden,High School,1-3 years
5742,Student_5742,,22,emba,Spain,Bachelor,<1 year
5743,Student_5743,M,23,mba,Netherlands,Master,3-5 years
5744,Student_5744,F,22,mba,Illinois,Master,3-5 years
5745,Student_5745,M,22,emba,Illinois,PhD,<1 year
5746,Student_5746,F,25,mba,France,Bachelor,1-3 years
5747,Student_5747,M,22,mba,Illinois,PhD,5-10 years
5748,Student_5748,,22,EMBA,California,PhD,1-3 years
5749,Student_5749,F,23,EMBA,Japan,PhD,3-5 years
5750,Student_5750,,,EMBA,South Korea,PhD,5-10 years
5751,Student_5751,M,23,MBA,India,High School,<1 year
5752,Student_5752,M,23,emba,California,High School,10+ years
5753,Student_5753,F,23,mba,Massachusetts,Diploma,3-5 years
5754,Student_5754,F,22,MBA,China,PhD,<1 year
5755,Student_5755,M,25,mba,Vietnam,Diploma,10+ years
5756,Student_5756,F,,mba,Illinois,Master,5-10 years
5757,Student_5757,F,24,EMBA,Vietnam,Bachelor,3-5 years
5758,Student_5758,F,22,EMBA,China,PhD,3-5 years
5759,Student_5759,F,24,EMBA,Spain,Master,1-3 years
5760,Student_5760,M,26,mba,South Korea,High School,5-10 years
5761,Student_5761,M,25,MBA,France,Diploma,1-3 years
5762,Student_5762,F,24,mba,Indonesia,Diploma,3-5 years
5763,Student_5763,F,23,mba,New York,Master,<1 year
5764,Student_5764,M,23,mba,Netherlands,PhD,10+ years
5765,Student_5765,,23,mba,India,Diploma,10+ years
5766,Student_5766,F,25,MBA,New York,High School,3-5 years
5767,Student_5767,M,24,MBA,France,PhD,1-3 years
5768,Student_5768,M,23,emba,New York,Master,1-3 years
5769,Student_5769,M,23,EMBA,Illinois,Diploma,3-5 years
5770,Student_5770,F,23,emba,India,Bachelor,3-5 years
5771,Student_5771,M,24,EMBA,New York,Diploma,10+ years
5772,Student_5772,F,25,MBA,Massachusetts,Bachelor,10+ years
5773,Student_5773,M,,MBA,Vietnam,Bachelor,10+ years
5774,Student_5774,F,26,emba,Germany,PhD,10+ years
5775,Student_5775,F,24,emba,Vietnam,Diploma,<1 year
5776,Student_5776,M,23,EMBA,California,Master,5-10 years
5777,Student_5777,M,24,EMBA,Florida,High School,3-5 years
5778,Student_5778,M,26,MBA,Texas,Diploma,10+ years
5779,Student_5779,M,24,MBA,France,Bachelor,1-3 years
5780,Student_5780,M,25,mba,India,Diploma,10+ years
5781,Student_5781,F,25,emba,Texas,Diploma,10+ years
5782,Student_5782,M,23,EMBA,Texas,Master,3-5 years
5783,Student_5783,F,24,MBA,Spain,PhD,5-10 years
5784,Student_5784,F,23,mba,South Korea,Master,<1 year
5785,Student_5785,F,26,MBA,California,Diploma,10+ years
5786,Student_5786,F,22,emba,Spain,Bachelor,3-5 years
5787,Student_5787,M,24,MBA,India,High School,10+ years
5788,Student_5788,F,22,MBA,Spain,High School,3-5 years
5789,Student_5789,F,23,emba,Indonesia,PhD,10+ years
5790,Student_5790,M,22,EMBA,Vietnam,PhD,10+ years
5791,Student_5791,F,26,MBA,France,Master,10+ years
5792,Student_5792,M,25,emba,Vietnam,Diploma,<1 year
5793,Student_5793,M,,EMBA,Texas,High School,<1 year
5794,Student_5794,M,22,emba,France,PhD,3-5 years
5795,Student_5795,F,25,EMBA,Italy,Bachelor,10+ years
5796,Student_5796,F,23,mba,India,Diploma,1-3 years
5797,Student_5797,M,,emba,Germany,PhD,3-5 years
5798,Student_5798,F,24,MBA,India,Master,<1 year
5799,Student_5799,M,25,EMBA,Netherlands,PhD,10+ years
5800,Student_5800,F,23,EMBA,South Korea,Master,3-5 years
5801,Student_5801,F,24,emba,Indonesia,Diploma,5-10 years
5802,Student_5802,F,22,EMBA,Texas,Bachelor,<1 year
5803,Student_5803,F,24,mba,Spain,Bachelor,3-5 years
5804,Student_5804,F,23,mba,Vietnam,PhD,1-3 years
5805,Student_5805,M,25,EMBA,Spain,Master,5-10 years
5806,Student_5806,M,26,MBA,Japan,Diploma,<1 year
5807,Student_5807,M,23,MBA,Vietnam,Bachelor,1-3 years
5808,Student_5808,M,25,mba,Florida,Diploma,3-5 years
5809,Student_5809,F,,MBA,South Korea,Master,3-5 years
5810,Student_5810,F,25,EMBA,Netherlands,High School,1-3 years
5811,Student_5811,F,24,EMBA,Florida,Master,<1 year
5812,Student_5812,F,25,mba,South Korea,Diploma,3-5 years
5813,Student_5813,F,24,EMBA,Germany,Diploma,10+ years
5814,Student_5814,F,26,MBA,Italy,Diploma,<1 year
5815,Student_5815,M,23,emba,India,High School,5-10 years
5816,Student_5816,M,23,emba,Japan,Diploma,1-3 years
5817,Student_5817,M,23,emba,Indonesia,PhD,10+ years
5818,Student_5818,F,24,EMBA,Vietnam,Master,3-5 years
5819,Student_5819,F,23,mba,New York,High School,3-5 years
5820,Student_5820,M,24,EMBA,Texas,Bachelor,10+ years
5821,Student_5821,M,24,mba,Japan,Bachelor,5-10 years
5822,Student_5822,F,24,emba,Indonesia,PhD,5-10 years
5823,Student_5823,M,25,mba,Spain,PhD,3-5 years
5824,Student_5824,F,23,EMBA,California,Diploma,10+ years
5825,Student_5825,F,24,EMBA,South Korea,PhD,10+ years
5826,Student_5826,M,24,mba,South Korea,Bachelor,5-10 years
5827,Student_5827,M,22,emba,Spain,Bachelor,3-5 years
5828,Student_5828,F,22,EMBA,New York,High School,<1 year
5829,Student_5829,M,23,EMBA,Spain,Diploma,3-5 years
5830,Student_5830,F,22,emba,Indonesia,PhD,5-10 years
5831,Student_5831,M,24,MBA,Illinois,Diploma,3-5 years
5832,Student_5832,M,23,mba,Sweden,PhD,3-5 years
5833,Student_5833,M,26,EMBA,Netherlands,Diploma,10+ years
5834,Student_5834,F,23,emba,Germany,Diploma,3-5 years
5835,Student_5835,M,24,emba,Spain,Diploma,3-5 years
5836,Student_5836,M,25,emba,South Korea,Master,<1 year
5837,Student_5837,M,22,emba,Sweden,Diploma,<1 year
5838,Student_5838,F,25,EMBA,Texas,Bachelor,<1 year
5839,Student_5839,M,25,emba,Massachusetts,Diploma,1-3 years
5840,Student_5840,M,22,emba,South Korea,Diploma,10+ years
5841,Student_5841,M,23,emba,Spain,Master,<1 year
5842,Student_5842,M,23,emba,Texas,Master,5-10 years
5843,Student_5843,F,25,MBA,Japan,PhD,<1 year
5844,Student_5844,M,24,emba,Spain,Diploma,3-5 years
5845,Student_5845,F,25,EMBA,New York,High School,1-3 years
5846,Student_5846,,26,emba,South Korea,Diploma,5-10 years
5847,Student_5847,M,22,mba,Italy,Diploma,<1 year
5848,Student_5848,F,25,mba,Spain,PhD,1-3 years
5849,Student_5849,F,26,mba,California,PhD,10+ years
5850,Student_5850,F,25,EMBA,Spain,Master,1-3 years
5851,Student_5851,F,22,EMBA,Sweden,PhD,5-10 years
5852,Student_5852,M,26,MBA,Vietnam,Master,5-10 years
5853,Student_5853,F,22,mba,Japan,High School,5-10 years
5854,Student_5854,M,22,MBA,Illinois,Bachelor,3-5 years
5855,Student_5855,,24,EMBA,France,Diploma,10+ years
5856,Student_5856,M,,EMBA,Italy,High School,5-10 years
5857,Student_5857,M,22,MBA,Germany,PhD,3-5 years
5858,Student_5858,,26,EMBA,Illinois,PhD,10+ years
5859,Student_5859,F,22,emba,Spain,PhD,3-5 years
5860,Student_5860,F,24,mba,Illinois,PhD,10+ years
5861,Student_5861,F,22,EMBA,Germany,PhD,10+ years
5862,Student_5862,M,25,mba,South Korea,High School,<1 year
5863,Student_5863,F,26,EMBA,New York,High School,5-10 years
5864,Student_5864,M,22,EMBA,South Korea,Bachelor,1-3 years
5865,Student_5865,F,26,MBA,Netherlands,Bachelor,1-3 years
5866,Student_5866,F,24,mba,Spain,High School,10+ years
5867,Student_5867,F,23,mba,Indonesia,Diploma,<1 year
5868,Student_5868,F,22,EMBA,Illinois,High School,1-3 years
5869,Student_5869,F,24,MBA,Italy,High School,5-10 years
5870,Student_5870,M,23,emba,Germany,Master,3-5 years
5871,Student_5871,M,22,EMBA,Japan,Master,1-3 years
5872,Student_5872,M,24,MBA,Texas,PhD,<1 year
5873,Student_5873,M,24,mba,Japan,Master,3-5 years
5874,Student_5874,M,22,emba,New York,Master,10+ years
5875,Student_5875,F,26,mba,Illinois,PhD,5-10 years
5876,Student_5876,M,23,MBA,Germany,PhD,1-3 years
5877,Student_5877,M,,emba,Spain,Diploma,10+ years
5878,Student_5878,F,25,mba,South Korea,High School,10+ years
5879,Student_5879,F,23,EMBA,China,Diploma,5-10 years
5880,Student_5880,F,23,emba,China,Bachelor,5-10 years
5881,Student_5881,M,24,EMBA,China,Master,5-10 years
5882,Student_5882,M,24,MBA,Sweden,High School,1-3 years
5883,Student_5883,F,25,EMBA,Italy,High School,<1 year
5884,Student_5884,M,26,mba,Spain,Master,5-10 years
5885,Student_5885,M,22,emba,France,Bachelor,10+ years
5886,Student_5886,F,23,emba,Sweden,PhD,3-5 years
5887,Student_5887,F,26,emba,Spain,Diploma,1-3 years
5888,Student_5888,F,22,mba,Texas,High School,10+ years
5889,Student_5889,M,24,emba,China,High School,5-10 years
5890,Student_5890,M,,emba,California,PhD,10+ years
5891,Student_5891,F,25,EMBA,Netherlands,Bachelor,<1 year
5892,Student_5892,F,23,MBA,China,Diploma,3-5 years
5893,Student_5893,M,24,mba,Germany,Bachelor,5-10 years
5894,Student_5894,,26,MBA,South Korea,Diploma,5-10 years
5895,Student_5895,M,23,MBA,France,Master,10+ years
5896,Student_5896,F,26,MBA,Netherlands,High School,10+ years
5897,Student_5897,M,26,MBA,South Korea,Bachelor,<1 year
5898,Student_5898,M,22,emba,Sweden,Diploma,3-5 years
5899,Student_5899,F,23,EMBA,Florida,Bachelor,<1 year
5900,Student_5900,F,22,MBA,Spain,High School,<1 year
5901,Student_5901,M,26,EMBA,France,Bachelor,<1 year
5902,Student_5902,F,24,EMBA,New York,High School,3-5 years
5903,Student_5903,F,,MBA,China,PhD,3-5 years
5904,Student_5904,M,26,mba,Texas,High School,3-5 years
5905,Student_5905,F,22,emba,India,Diploma,3-5 years
5906,Student_5906,F,24,mba,Indonesia,Diploma,1-3 years
5907,Student_5907,M,25,MBA,China,Master,<1 year
5908,Student_5908,M,22,EMBA,Florida,Diploma,1-3 years
5909,Student_5909,F,23,MBA,Netherlands,PhD,1-3 years
5910,Student_5910,F,23,mba,California,Bachelor,1-3 years
5911,Student_5911,M,25,emba,Spain,Diploma,<1 year
5912,Student_5912,F,25,mba,Italy,High School,<1 year
5913,Student_5913,M,24,emba,Massachusetts,High School,1-3 years
5914,Student_5914,M,23,emba,New York,PhD,1-3 years
5915,Student_5915,F,23,emba,Spain,Diploma,10+ years
5916,Student_5916,F,26,mba,Florida,Bachelor,5-10 years
5917,Student_5917,F,25,mba,Netherlands,High School,10+ years
5918,Student_5918,,26,EMBA,South Korea,Diploma,<1 year
5919,Student_5919,M,24,MBA,Japan,PhD,<1 year
5920,Student_5920,F,22,mba,China,Diploma,3-5 years
5921,Student_5921,M,24,mba,India,High School,5-10 years
5922,Student_5922,M,24,EMBA,Texas,High School,<1 year
5923,Student_5923,F,23,MBA,New York,Master,1-3 years
5924,Student_5924,M,24,MBA,Spain,Bachelor,3-5 years
5925,Student_5925,M,24,EMBA,New York,High School,10+ years
5926,Student_5926,F,23,EMBA,Japan,High School,<1 year
5927,Student_5927,F,23,EMBA,Texas,Master,1-3 years
5928,Student_5928,F,26,EMBA,Florida,Bachelor,<1 year
5929,Student_5929,M,22,emba,France,PhD,1-3 years
5930,Student_5930,F,23,mba,Germany,Bachelor,5-10 years
5931,Student_5931,M,25,MBA,India,Diploma,10+ years
5932,Student_5932,M,25,MBA,California,Master,5-10 years
5933,Student_5933,M,26,MBA,Spain,Master,<1 year
5934,Student_5934,F,26,mba,Spain,Diploma,10+ years
5935,Student_5935,F,26,EMBA,Massachusetts,Master,<1 year
5936,Student_5936,F,25,mba,Italy,Bachelor,1-3 years
5937,Student_5937,F,24,EMBA,South Korea,Diploma,5-10 years
5938,Student_5938,F,24,emba,Massachusetts,Bachelor,10+ years
5939,Student_5939,M,25,mba,Germany,Master,10+ years
5940,Student_5940,M,23,emba,India,PhD,<1 year
5941,Student_5941,F,25,MBA,India,High School,5-10 years
5942,Student_5942,F,25,mba,Florida,High School,3-5 years
5943,Student_5943,M,26,MBA,Netherlands,Master,1-3 years
5944,Student_5944,F,23,EMBA,Florida,PhD,5-10 years
5945,Student_5945,,23,emba,Italy,High School,3-5 years
5946,Student_5946,M,24,emba,Massachusetts,High School,10+ years
5947,Student_5947,M,22,mba,Spain,Bachelor,5-10 years
5948,Student_5948,M,,mba,Florida,Diploma,1-3 years
5949,Student_5949,M,24,mba,Sweden,Master,<1 year
5950,Student_5950,M,24,mba,Vietnam,PhD,<1 year
5951,Student_5951,M,,MBA,Texas,Diploma,1-3 years
5952,Student_5952,F,24,mba,Indonesia,PhD,<1 year
5953,Student_5953,F,26,EMBA,Texas,PhD,10+ years
5954,Student_5954,M,22,mba,Netherlands,High School,<1 year
5955,Student_5955,M,26,mba,South Korea,Diploma,5-10 years
5956,Student_5956,M,26,EMBA,Illinois,Master,10+ years
